-1.4995,-13.135,2.6058,-0.94615,0.49129,0.40266,0.3161,-0.22921,0.06096,0.28689,0.20365,0.038324,-0.14803,-0.26305,-9.4677,-24.79,0.27394,0.31516,0.29572,0.12661,0.33922,0.14414,-0.026315,-0.017179,0.062516,0.54383,0.45703,-0.16635
-1.4021,-12.988,2.8124,-0.75592,0.081899,0.072123,0.54989,-0.040575,-0.076054,0.26099,0.2923,0.082634,-0.19748,-0.17735,-9.6225,-24.657,0.36074,0.36953,0.37626,0.2602,0.52925,0.7008,0.057453,-0.18812,-0.015191,0.34841,0.28535,-0.10202
-1.4445,-13.175,2.984,-0.821,-0.039798,-3.6439e-05,0.4183,-0.0096008,0.0090788,0.16543,0.23831,0.12058,-0.076391,-0.023934,-9.4339,-24.855,0.23518,0.37074,0.55024,0.40463,0.43019,0.50161,-0.0065503,-0.39697,-0.19811,0.17562,0.16027,0.073509
-1.475,-13.158,3.0155,-0.73318,0.31245,0.13962,0.22032,-0.064182,0.055001,-0.025383,0.27193,0.24674,-0.00012442,-0.023838,-9.5249,-24.86,0.37615,0.27586,0.30659,0.18559,0.28089,0.37792,0.14024,-0.055448,-0.23469,0.11085,0.23648,0.0020001
3.8619,-7.4084,2.9007,-1.4964,-1.5927,0.32933,0.47073,-0.5305,-0.0091288,0.4832,-0.16581,0.35836,-0.12686,0.36241,-9.3163,-24.804,0.40458,0.21723,0.17146,-0.19216,0.20798,0.4181,0.41265,-0.082404,-0.13338,0.047229,0.05219,-0.05969
4.0635,-5.2377,2.9782,-1.2881,-1.3874,0.23658,0.59032,-0.44102,-0.22065,0.56972,-0.097061,0.23413,0.021129,0.41837,-9.5208,-24.626,0.090401,0.22687,0.48404,0.0351,0.19912,0.17993,0.22712,-0.097307,-0.20992,0.12926,0.2667,0.094513
4.1811,-6.644,3.5854,-1.4275,-0.73195,0.030176,0.40434,-0.43559,-0.3304,0.39827,0.20338,-0.014012,0.0056957,0.16323,-9.3639,-24.922,0.28575,0.64671,0.72506,0.14307,0.33984,0.31282,0.1682,-0.20128,-0.41587,-0.20294,0.31746,0.2938
3.1078,-7.4497,3.7148,-1.3542,-0.79543,-0.065341,0.37251,-0.77574,-0.13519,0.46277,0.3972,0.0046154,0.18244,0.032838,-9.4912,-25.055,0.4684,0.64775,0.55222,0.21975,0.34093,0.13365,0.053624,-0.091826,0.16801,0.073206,0.21882,0.33843
2.5711,-7.3164,2.8248,-1.098,-0.43916,-0.0032833,0.52853,-0.16426,0.12991,0.16099,0.11576,0.13788,0.070142,-0.30172,-9.2922,-24.944,0.22276,0.29293,0.15198,0.29989,0.18329,0.17956,0.43226,0.5122,-0.077833,-0.23589,0.070389,0.028235
1.9641,-8.3512,2.7623,-0.76246,-0.12714,0.25194,0.35266,-0.052598,-0.034663,-0.099543,-0.32517,-0.12806,0.30141,-0.16365,-9.436,-24.755,0.10702,0.5279,0.47759,0.37989,0.15578,0.42486,0.49095,0.0089084,-0.27631,-0.30717,-0.24847,-0.030859
