-0.53322,-11.887,3.0021,-1.3144,-0.066301,0.082646,0.43728,-0.3176,-0.15795,-0.059854,0.043694,0.29539,0.30754,-0.11456,-9.402,-25.005,0.099091,0.29716,0.10084,0.21059,0.18635,0.14309,0.17349,-0.15747,0.1075,0.33815,0.30607,0.1427
2.7628,-7.7409,1.861,-1.3881,-0.30968,-0.3924,-0.027997,0.52966,0.043435,0.01315,0.10471,-0.044881,-0.39772,-0.13992,-9.3192,-24.637,0.2031,0.13122,0.16328,0.067138,0.1296,0.085047,0.042032,0.17765,0.2126,0.39019,0.23757,0.15051
2.9406,-5.5463,1.9331,-1.5474,-0.34259,-0.40959,-0.16639,0.57901,0.19884,0.054122,0.043949,-0.07647,-0.49055,-0.25515,-9.3868,-24.683,0.44434,0.48896,0.47848,0.20296,0.12692,-0.37043,-0.4451,-0.022589,0.020152,0.11347,0.17067,-0.038019
2.9675,-8.3143,2.5963,-1.2565,-0.38889,-0.3847,-0.3787,0.090276,-0.025133,0.1137,-0.016195,-0.12647,-0.28681,-0.48337,-9.305,-24.698,0.60845,0.57076,0.25752,0.1074,0.22788,-0.068609,0.11208,-0.00013701,0.080799,-0.056124,0.11508,0.25355
1.591,-9.2681,2.4337,-1.1003,-0.23905,-0.12524,0.098057,0.53087,-0.080221,0.06724,0.069589,-0.082372,-0.14923,-0.25344,-9.3528,-24.335,0.67573,0.41865,0.27722,0.12363,0.12229,-0.010422,0.14272,0.17367,0.21806,0.13438,0.20736,0.10358
1.194,-8.7277,1.934,-1.4819,-0.21317,-0.29366,-0.15111,0.25455,0.17111,0.073629,0.12659,-0.0085265,-0.33325,-0.10688,-9.2691,-24.674,0.3314,0.28975,0.36728,0.29388,0.3078,0.050441,0.10965,0.3058,0.14088,0.3828,0.074816,-0.13782
1.3477,-9.0532,2.2209,-1.2847,-0.12373,-0.29759,-0.18614,0.12067,0.4866,0.5051,0.31121,-0.13726,-0.1758,-0.27225,-9.3822,-24.69,0.50859,0.59376,0.50133,0.36081,0.36682,-0.022977,0.35094,0.090186,9.493e-06,0.13938,-0.1998,-0.15681
1.2738,-9.7779,2.5205,-1.5147,-0.22635,-0.21849,-0.16736,0.56058,0.51061,0.38604,0.28987,-0.29231,-0.16184,-0.32596,-9.3505,-24.722,0.38669,0.44992,0.37172,0.26901,0.28158,0.019846,0.31229,0.25328,0.43123,0.10541,-0.046877,-0.13997
1.1539,-10.073,2.5831,-1.4202,-0.27779,-0.14838,0.071397,0.47477,0.35287,0.16688,0.16936,-0.2289,-0.35405,-0.41057,-9.4684,-24.414,0.54304,0.24983,0.047629,0.15886,0.44325,0.36192,0.45461,0.23399,0.094102,0.25443,0.21014,-0.25024
1.016,-10.012,2.675,-1.5433,-0.51456,-0.38088,0.32412,0.41633,0.44918,0.12221,0.067432,-0.33891,-0.40431,-0.41351,-9.3821,-24.678,0.38375,0.53828,0.21408,0.43254,0.35471,-0.053439,0.14771,0.10403,0.10596,0.1169,0.059087,-0.16411
0.87372,-10.421,2.4535,-1.5494,-0.33548,-0.047249,0.52904,0.74622,0.78378,0.32792,0.33135,-0.41402,-0.20891,-0.38487,-9.5292,-24.613,0.30519,0.2602,0.14778,0.11308,0.36565,0.34302,0.14898,0.022148,0.037956,-0.0896,-0.16281,-0.28519
0.45367,-10.6,2.4465,-1.4802,-0.011688,0.011287,0.4715,0.20333,0.22513,0.24756,0.19092,-0.2342,-0.16297,-0.15773,-9.4014,-24.778,0.36171,0.18807,0.11911,-0.00086049,0.10427,0.57991,0.26857,-0.037956,-0.12664,0.0085402,-0.12618,-0.16978
0.26532,-10.276,2.6498,-1.569,-0.10561,-0.012372,0.27906,0.11471,0.082246,0.28965,0.26555,-0.06871,-0.07685,-0.12626,-9.4308,-24.594,0.5915,0.58863,0.34699,0.18483,0.0037098,0.13557,-0.18449,0.029475,0.10247,0.061503,-0.02889,0.0023175
