4.4182,-6.6858,2.6606,0.15953,1.9852,0.25151,0.23705,0.44536,0.013906,0.43917,-0.17679,-0.33459,-0.057762,-0.085581,-9.7908,-24.675,0.37449,0.4838,0.30727,0.15721,0.19537,0.080079,0.18074,0.089641,-0.094243,-0.2965,-0.12542,-0.00050296
4.3591,-7.0285,2.2431,0.082442,1.8068,0.29394,0.5504,0.56481,-0.13583,0.26682,-0.11995,-0.39115,-0.34132,-0.41364,-9.6607,-24.661,0.36522,0.71527,0.36086,-0.062371,0.025073,-0.066877,0.16032,0.19199,0.057474,-0.1476,-0.0021396,0.23925
3.5941,-7.175,2.2277,0.028672,1.5804,0.29551,0.41822,0.38174,0.053275,0.34678,0.086765,0.032628,0.22894,-0.35897,-9.5647,-24.819,0.36521,0.50481,-0.033375,0.17642,0.3897,0.094785,-0.13979,-0.26747,0.17548,0.18431,0.07522,0.038884
3.5724,-7.4166,2.3092,0.31783,1.7164,0.23212,0.077413,0.14927,-0.067271,0.075622,0.016103,-0.2302,0.18417,-0.11915,-9.7243,-24.519,0.44129,0.39499,-0.096359,0.18359,0.4329,0.18938,0.035272,-0.06976,0.11167,0.19026,0.16151,0.012489
3.3889,-7.4388,2.3251,0.12689,1.8115,0.29483,0.33743,0.36746,0.37917,0.41161,0.19351,-0.24844,-0.21051,-0.38264,-9.5674,-24.55,0.071784,0.20313,0.00082533,-0.19516,0.12482,0.021873,0.2235,0.048384,-0.096732,0.059443,-0.013972,-0.013565
3.9324,-7.1695,2.4274,0.25231,1.2449,-0.17374,-0.21877,0.16017,0.19708,0.39504,0.064822,-0.23213,0.0039141,-0.31925,-9.7118,-24.779,0.17896,0.076652,0.37382,-0.11283,0.096946,0.01944,0.05151,0.3329,0.083629,0.045181,-0.23105,-0.15813
4.3681,-6.4343,2.8682,0.32844,1.2092,-0.17995,-0.85146,-0.048329,0.42878,0.45428,-0.45724,-0.45028,0.13228,-0.32283,-9.4713,-24.828,0.26363,0.19514,0.39569,-0.26816,0.15626,0.53194,0.20261,0.11237,0.10714,-0.1108,0.079258,0.016016
4.8251,-6.1599,3.0881,0.51917,1.2192,-0.32328,-0.79616,0.17456,0.37587,0.29215,-0.26618,-0.50341,-0.042792,-0.43862,-9.5625,-24.988,0.06386,0.50511,0.34214,0.21315,0.27095,0.45892,0.28963,0.058463,-0.0022191,-0.020673,0.068019,-0.027699
5.212,-5.2007,2.9947,0.41014,1.4279,-0.02368,-1.1159,0.0019407,0.46725,-0.021236,-0.10212,-0.43379,0.23746,-0.29442,-9.3816,-24.7,0.17261,0.016431,0.13612,0.040171,0.14302,0.25475,0.20043,0.15954,0.1212,0.18061,0.15708,0.1564
5.3177,-4.5706,2.9062,0.25217,1.2804,0.32526,-0.90388,-0.34323,0.56466,0.1124,0.21095,-0.4202,0.30428,-0.080906,-9.5805,-24.718,0.169,0.015724,0.13643,0.039735,0.043235,0.14333,0.10014,0.2288,0.21149,0.18897,0.16919,0.17138
