-1.0161,-12.69,2.8551,-0.63424,0.36728,0.18288,0.49664,-0.0020018,-0.12684,0.026135,0.28678,-0.20015,-0.13759,-0.12776,-9.5339,-24.521,0.7173,0.48239,0.2842,0.029925,0.20368,-0.087944,-0.014916,0.14939,0.21076,-0.050488,-0.12805,-0.22426
3.7193,-7.8219,2.2768,-1.3725,-0.94388,0.47343,0.22297,-0.39796,-0.017279,0.31118,-0.027294,0.075148,-0.029072,0.1915,-9.2449,-24.679,0.32067,0.37681,0.56984,0.079704,-0.019476,-0.038365,-0.078257,0.10556,0.0050828,0.025074,0.042687,-0.23878
4.0404,-4.7346,2.36,-1.4096,-1.1669,0.36347,0.27932,-0.32738,-0.039069,0.30304,-0.19343,-0.057925,-0.018393,0.33485,-9.4505,-24.738,0.52631,0.45699,0.26506,0.050703,0.046061,0.23086,0.18232,-0.022374,0.02164,-0.098061,0.11579,-0.03203
4.1206,-6.1063,3.1783,-1.5705,-1.0557,0.40837,0.24416,-0.38746,-0.26584,0.045037,-0.47745,-0.18323,0.065335,0.28003,-9.2534,-24.585,0.54302,0.32403,0.054902,0.15963,0.22473,0.03612,0.067862,0.06732,0.15511,0.01566,0.13,-0.074178
3.1976,-7.5332,3.5999,-1.372,-0.22972,0.20802,0.26976,-0.44947,0.05566,0.38606,-0.068534,0.038056,0.23421,-0.039973,-9.5112,-24.775,0.37363,0.29648,0.17342,0.28973,0.05696,0.31494,0.13321,0.043373,0.20112,-0.31398,-0.13685,-0.15472
2.4836,-7.6059,2.6746,-0.93007,-0.10958,-0.35432,0.94732,-0.54895,0.41998,0.54798,-0.30589,-0.20977,0.2618,-0.14028,-9.3141,-24.862,0.18936,0.36578,0.11581,0.072702,-0.20547,0.22265,0.35539,0.26382,0.28161,0.064869,-0.098497,0.095156
2.1816,-7.6936,2.7582,-0.81898,-0.1269,-0.085616,0.67352,-0.40412,0.43777,0.16976,-0.51627,-0.34102,0.21545,-0.52137,-9.5622,-24.829,0.28631,0.33384,0.18633,0.076055,0.22921,0.1355,0.1242,0.10333,-0.021312,0.33221,0.10583,-0.053743
1.7886,-8.4476,2.9742,-0.71562,0.42765,0.23623,0.22274,-0.30825,0.31605,0.1597,-0.043054,-0.058812,0.040737,-0.80963,-9.3215,-24.817,0.46937,0.43744,0.11534,0.014695,0.11589,0.095974,0.33533,0.22679,0.38136,-0.070921,-0.1061,-0.047354
1.4288,-9.1711,2.8882,-1.1058,0.17175,0.071094,0.34694,-0.16913,0.084076,0.16756,-0.21216,-0.063811,0.018148,-0.53219,-9.4888,-24.971,0.2196,0.41071,0.34007,0.050691,0.36423,0.21819,0.11923,0.20762,0.04651,-0.081224,-0.36202,-0.3345
1.2184,-9.158,2.8329,-1.4403,-0.39705,-0.054238,0.80214,0.0017836,0.37982,0.29561,-0.25315,-0.042255,0.038613,-0.5768,-9.244,-24.7,0.20279,0.40523,0.38645,0.1293,0.23011,0.33825,-0.051075,0.08179,0.3509,0.29214,-0.18884,-0.13375
1.1716,-9.2482,3.0215,-1.2784,0.043815,0.10434,0.49341,0.026271,0.47557,0.29262,-0.11679,-0.059399,-0.0073616,-0.53399,-9.4703,-24.55,0.28039,0.30579,0.39465,-0.032972,-0.076086,-0.12347,-0.090857,0.32508,0.31839,0.30289,0.0034125,0.06135
