-0.94893,-12.837,3.0143,-0.4615,-0.095622,0.40377,0.85778,0.37717,0.18876,0.34535,0.23901,0.28399,-0.0077471
-1.2381,-13.107,3.0764,-0.47798,0.19575,-0.0039485,0.3877,0.33163,0.23612,0.40498,0.17182,0.21434,-0.15474
4.0238,-8.5145,2.4528,-1.7503,-1.1825,0.4309,0.29207,-0.33113,-0.19023,0.36293,-0.028776,-0.11475,0.020701
4.3073,-5.1042,2.6265,-1.7124,-1.1247,0.68648,0.56717,-0.12795,-0.1891,0.32687,0.028061,0.097314,0.048855
4.3874,-6.4161,3.2429,-1.9506,-1.0954,0.58295,0.62025,-0.1306,-0.19593,0.13993,-0.34217,0.056193,-0.17777
3.4112,-7.6348,3.9507,-1.6532,-0.69982,0.18913,0.58306,-0.17047,0.020491,0.44852,-0.28527,-0.19888,0.1164
2.7196,-7.5256,3.213,-0.72369,-0.060406,0.041556,1.1214,-0.27147,0.027601,0.38442,-0.3315,-0.239,0.40505
2.3611,-7.7079,3.0844,-0.61784,-0.14679,-0.091924,0.58934,-0.53303,0.20856,0.058757,-0.21795,0.014678,0.44452
1.8536,-8.6434,2.996,-1.0659,-0.092515,0.17673,0.43303,-0.48497,0.093345,0.10648,-0.20211,-0.12167,0.49478
1.3745,-8.97,2.9304,-1.1258,0.048367,0.090342,0.55626,-0.098359,0.13845,0.51769,0.0086563,-0.078202,0.21819
1.0441,-9.4262,2.7521,-1.0489,-0.072695,-0.22766,0.67452,-0.28204,-0.065766,0.36233,-0.037438,-0.032525,0.45175
0.61476,-9.9354,2.5782,-1.1971,-0.098016,-0.11477,0.56108,-0.10328,0.0016219,-0.23481,-0.47508,-0.33492,0.35534
0.50169,-10.327,2.7629,-1.0841,0.077508,0.12142,0.62107,0.096344,0.47766,0.08659,-0.32854,-0.43812,-0.011453
0.57878,-9.842,2.9305,-1.3482,-0.2608,0.044082,0.45637,-0.16086,0.23905,0.15684,-0.35472,-0.18334,0.222
0.70848,-9.7732,3.1238,-1.0797,0.084954,-0.056017,0.18053,-0.5997,-0.10113,0.36722,-0.10888,0.046974,0.19368
0.74103,-10.226,3.0042,-1.2401,-0.13568,-0.29063,0.12538,-0.55408,-0.22782,0.033913,-0.19251,0.074885,0.46267
0.72439,-10.337,3.1571,-1.5103,-0.31815,-0.080972,0.63633,-0.16224,0.11357,0.31303,0.037746,0.21248,0.40416
0.78233,-10.331,3.4012,-1.5933,-0.27946,-0.0195,0.56364,-0.20874,0.33128,0.36272,0.085799,0.27501,0.72388
0.68583,-10.377,3.4658,-1.429,-0.54421,-0.24944,0.72211,-0.06955,0.23846,0.54464,0.2918,-0.013417,0.34482
0.50605,-10.759,3.3014,-0.974,-0.1773,-0.11136,0.75458,0.047162,0.30395,0.46217,0.0074789,-0.30567,0.026959
0.21905,-11.057,3.0889,-1.029,0.0079844,0.09172,0.73017,-0.15121,0.18724,0.29095,-0.16724,0.1512,0.2088
0.24706,-10.975,3.3669,-0.6872,0.10944,-0.10355,0.57695,0.05491,0.10409,-0.078971,-0.16081,0.058352,0.17308
0.374,-10.82,3.3302,-0.8731,-0.36489,-0.073949,1.0817,0.1975,-0.016493,-0.14186,-0.30111,-0.10204,0.10149
0.34577,-10.741,3.2721,-1.0648,0.09216,0.18359,0.92514,-0.18522,-0.29485,0.043589,-0.039609,0.2655,0.20004
0.12669,-11.005,3.2252,-1.3053,-0.12676,-0.13922,0.65521,-0.12767,-0.022788,-0.075339,-0.19705,0.21765,0.28462
0.099507,-11.321,3.2732,-1.2796,0.1066,0.15553,0.51646,-0.47998,0.11389,0.31279,-0.23835,-0.08979,0.18184
-0.057353,-10.861,3.2657,-1.3168,0.17059,0.18738,0.55862,-0.15274,0.43465,0.26585,0.054956,-0.10701,0.095476
0.066512,-11.347,3.0473,-1.28,0.027092,-0.035031,0.7274,-0.054082,0.076888,0.22337,-0.013805,-0.039451,0.26401
-0.14997,-11.184,3.1987,-1.3731,-0.010755,0.33625,0.90023,-0.29578,-0.11945,-0.027917,-0.31066,-0.16279,0.28362
