4.4182,-6.6858,2.6606,0.15953,1.9852,0.25151,0.23705,0.44536,0.013906,0.43917,-0.17679,-0.33459,-0.057762
4.3591,-7.0285,2.2431,0.082442,1.8068,0.29394,0.5504,0.56481,-0.13583,0.26682,-0.11995,-0.39115,-0.34132
3.5941,-7.175,2.2277,0.028672,1.5804,0.29551,0.41822,0.38174,0.053275,0.34678,0.086765,0.032628,0.22894
3.5724,-7.4166,2.3092,0.31783,1.7164,0.23212,0.077413,0.14927,-0.067271,0.075622,0.016103,-0.2302,0.18417
3.3889,-7.4388,2.3251,0.12689,1.8115,0.29483,0.33743,0.36746,0.37917,0.41161,0.19351,-0.24844,-0.21051
3.9324,-7.1695,2.4274,0.25231,1.2449,-0.17374,-0.21877,0.16017,0.19708,0.39504,0.064822,-0.23213,0.0039141
4.3681,-6.4343,2.8682,0.32844,1.2092,-0.17995,-0.85146,-0.048329,0.42878,0.45428,-0.45724,-0.45028,0.13228
4.8251,-6.1599,3.0881,0.51917,1.2192,-0.32328,-0.79616,0.17456,0.37587,0.29215,-0.26618,-0.50341,-0.042792
5.212,-5.2007,2.9947,0.41014,1.4279,-0.02368,-1.1159,0.0019407,0.46725,-0.021236,-0.10212,-0.43379,0.23746
5.3177,-4.5706,2.9062,0.25217,1.2804,0.32526,-0.90388,-0.34323,0.56466,0.1124,0.21095,-0.4202,0.30428
5.7306,-4.5432,2.8118,0.23422,1.3308,0.24803,-0.74981,-0.71147,0.056693,0.10641,0.13578,-0.48844,0.047368
6.0116,-3.9367,2.708,0.09801,1.4895,0.1623,-0.049613,-0.17335,0.08348,0.020505,-0.1239,-0.50017,-0.053708
6.1197,-3.2296,2.3288,-0.3001,1.3855,0.017833,-0.031421,-0.24123,-0.17781,0.027666,-0.11758,-0.70654,-0.21145
5.8661,-3.7674,2.0517,-0.22874,1.4671,0.17695,-0.17183,-0.37795,-0.43261,0.16778,-0.15174,-0.76381,-0.34996
5.4733,-3.9816,2.0951,-0.57671,1.6727,-0.11448,-0.64361,-0.48578,-0.48844,0.2863,0.17068,-0.46429,-0.16806
5.5266,-4.071,2.3949,-0.74516,1.4687,-0.38998,-0.69303,-0.47444,-0.49833,0.03563,0.25858,-0.49472,-0.1415
5.9182,-3.9075,2.3309,-0.57808,1.1962,-0.46048,-0.49579,-0.59595,-0.64069,0.070799,0.1946,-0.37918,-0.29629
5.9466,-3.5235,2.8715,-0.45308,1.1592,-0.54555,-0.46568,-0.60091,-0.64253,0.27036,0.27593,-0.43434,-0.23661
5.7676,-4.1859,3.2187,-0.59522,1.1337,-0.3867,-0.38043,-0.4921,-0.46193,0.39186,0.095786,-0.39342,-0.049804
5.1751,-4.7255,3.0567,-0.38654,1.1705,-0.17184,-0.3516,-0.69519,-0.33935,0.056513,-0.032598,-0.24772,-0.050155
4.7594,-5.1118,3.1101,-0.71931,1.2058,-0.29702,-0.41582,-0.41566,-0.10152,0.27092,0.44519,-0.26963,-0.1026
4.1873,-5.5518,2.824,-0.54227,1.3649,-0.41508,-0.30921,-0.35694,-0.31831,0.25181,0.05534,-0.56023,0.04347
3.8386,-5.9109,2.6836,-0.54169,1.413,-0.014998,-0.2779,-0.49178,-0.49471,0.14718,0.083853,-0.25052,-0.043955
4.2236,-5.6852,2.6872,-0.21121,1.1837,-0.036784,-0.79116,-0.48142,-0.13921,0.26454,0.15737,-0.072378,0.15604
4.6567,-5.1229,2.6481,0.044523,1.0424,0.1407,-1.0241,-0.45133,0.13125,0.1831,0.19983,-0.44702,0.2739
5.1911,-4.7505,2.4318,-0.038261,1.3481,0.31493,-0.92363,-0.39451,0.053828,0.0054491,0.057054,-0.46877,0.5263
5.5573,-4.1021,2.5379,0.1762,1.1515,0.20084,-0.96493,-0.67189,-0.36205,0.12299,0.20924,-0.21015,0.11609
5.6184,-2.9771,2.7068,-0.34159,0.68471,-0.17606,-0.35539,-0.66297,-0.50317,0.15278,0.35156,-0.15369,0.26682
5.8732,-2.9523,2.7293,-0.57079,0.62469,-0.34735,-0.025545,-0.059931,-0.45542,0.16772,0.44027,-0.23732,0.071526
6.1226,-3.0952,2.6551,-0.54215,0.48415,-0.37649,-0.24439,-0.35462,-0.6379,0.13903,0.22724,-0.18537,0.23695
6.2881,-3.4662,2.5531,-0.56705,0.51228,-0.57492,-0.35803,-0.61235,-0.45432,0.072635,0.21851,0.11151,0.22003
6.3708,-3.603,2.7601,-0.61325,0.43252,-0.47748,-0.24643,-0.51966,-0.52443,-0.0045692,0.39085,0.019769,0.13268
6.2854,-3.7543,2.6007,-0.50373,0.56399,-0.47658,-0.41372,-0.62821,-0.38167,-0.029348,0.50984,0.23136,0.25074
6.3248,-3.7395,2.7724,-0.49731,0.65809,-0.65568,-0.38001,-0.45074,-0.67566,-0.12204,0.46235,0.50736,0.01237
6.1161,-3.8141,2.9694,-0.54037,0.29497,-0.58857,-0.49124,-0.43549,-0.56361,0.021416,0.71345,0.28726,-0.07412
5.8028,-3.3794,3.2272,-0.59033,0.30375,-0.21964,-0.3982,-0.077417,-0.24263,-0.15903,0.21148,-0.30568,-0.042511
5.2629,-3.4345,2.8321,-0.79044,0.54298,-0.075975,-0.31161,-0.15905,-0.057327,-0.10144,0.14333,-0.2887,-0.030048
4.6603,-4.0908,2.7056,-0.63807,0.37959,0.02662,-0.29594,-0.13716,-0.20642,-0.21448,0.16766,-0.29853,0.14114
4.4986,-4.5934,2.7353,-0.72541,0.415,0.091534,-0.27051,0.049376,-0.11534,-0.024098,0.15201,-0.19319,0.44304
4.5108,-4.3933,3.0484,-0.70586,0.55881,0.043763,-0.22345,-0.20902,-0.26955,-0.1482,0.34747,-0.27218,0.16513
4.521,-4.5536,2.6867,-0.64236,0.55433,0.095074,-0.53891,-0.36048,-0.29043,0.0076997,0.52091,-0.056809,0.37422
4.5333,-4.621,2.5208,-0.32953,0.50131,0.01584,-0.24368,-0.22956,-0.16243,0.0032377,0.57211,-0.010703,0.34585
5.2341,-4.0649,2.9995,-0.49461,0.38368,-0.096163,-0.21335,-0.28977,-0.37384,-0.02326,0.47506,-0.08898,0.11147
5.7661,-2.9833,2.7839,-0.11637,0.81329,-0.18307,-0.4766,-0.45909,-0.47246,0.0092123,0.55816,-0.034076,-0.18524
6.2168,-3.1558,2.7467,-0.059773,0.80928,-0.3473,-0.67985,-0.40202,-0.13976,0.095,0.28881,-0.14796,-0.22831
6.1714,-3.6431,2.5952,-0.26472,0.85383,-0.61546,-0.8267,-0.70323,-0.53556,0.030021,0.14679,-0.16896,0.042562
6.0951,-3.84,3.1531,-0.51995,0.74534,-0.38603,-0.59145,-0.39322,-0.54354,0.04509,0.33733,-0.047909,-0.076834
5.7862,-4.0693,3.0716,-0.34661,0.83026,-0.10103,-0.25042,-0.67847,-1.107,-0.02319,0.49005,0.29485,0.16909
5.7399,-4.3842,3.2675,-0.52965,0.87217,-0.22661,-0.42108,-0.50815,-1.0815,0.067686,0.76148,0.1603,0.20039
5.7168,-4.3982,2.9876,-0.75684,0.39261,-0.44696,-0.21132,-0.50927,-1.0124,-0.27074,0.20371,-0.16917,-0.12259
5.6966,-4.1836,2.862,-0.80222,0.33265,-0.61243,-0.31979,-0.5463,-0.60881,-0.078312,0.08995,-0.39743,-0.030384
5.6803,-4.0187,3.0338,-0.66354,0.59117,-0.47043,-0.095741,-0.58608,-1.0274,-0.070806,0.35626,-0.13814,0.03468
5.5248,-4.2751,3.3257,-0.89845,0.98651,-0.60238,-0.1559,-0.47307,-0.76167,-0.065778,0.94341,-0.016484,0.18484
5.2921,-3.9257,3.0562,-1.0846,0.51992,-0.89582,-0.35636,-0.14283,-0.59218,-0.089176,0.79907,-0.1212,-0.059571
5.0268,-4.1277,3.3619,-1.0045,0.49111,-0.53862,-0.22273,-0.093327,-0.52843,-0.19696,0.51453,-0.4456,-0.10105
4.6446,-4.5422,3.2707,-1.0234,0.52313,-0.41499,-0.24007,-0.27645,-0.59392,-0.32416,0.40601,-0.53573,-0.30392
4.488,-5.0457,3.2781,-0.67257,0.7584,-0.37416,-0.18982,-0.2638,-0.30247,0.060669,0.43553,-0.23402,-0.069374
4.2779,-5.2945,3.5632,-0.961,0.70023,-0.56833,-0.27676,-0.2813,-0.62641,0.060777,0.70837,-0.14356,-0.24651
4.2782,-5.5188,3.3924,-0.80953,0.87119,-0.29683,-0.58049,-0.4511,-0.3372,-0.14258,0.48984,0.043205,0.07484
4.1087,-6.0889,3.3128,-0.45348,0.88566,-0.31065,-0.38043,-0.54015,-0.42476,0.14212,0.70533,0.018429,0.23789
3.8526,-6.2507,3.3223,-0.66488,1.0831,-0.51004,-0.55377,-0.59621,-0.3015,0.23728,0.59964,-0.15577,0.15525
3.608,-6.5163,3.0298,-0.98076,0.99686,-0.17075,-0.52873,-0.49857,-0.34914,-0.010181,0.36924,-0.43128,0.022901
3.4046,-6.411,3.2794,-0.88248,0.74298,-0.17937,-0.36005,-0.36171,-0.46366,-0.19746,0.31889,-0.27986,-0.16096
3.5946,-6.3535,3.4405,-0.92327,0.62384,-0.54158,-0.25755,-0.4197,-0.57553,-0.048251,0.28364,-0.13741,0.004326
3.6879,-6.1945,3.4054,-0.92928,0.83657,-0.26996,-0.14098,-0.29592,-0.60542,-0.0073469,0.45262,-0.090168,0.18856
3.631,-6.4522,3.593,-1.02,0.46341,-0.30745,-0.3103,-0.37679,-0.49255,0.22432,0.70018,-0.12355,0.097405
3.6343,-6.9131,3.3146,-0.63529,0.96631,-0.4604,-0.48472,-0.43428,-0.56958,-0.0068873,0.69553,-0.11329,0.06221
3.3624,-6.7562,3.68,-0.79409,0.85453,-0.46113,-0.54155,-0.5122,-0.41376,0.21564,0.58091,-0.35418,0.035951
3.2742,-7.053,3.4695,-0.99203,0.71305,-0.37337,-0.31399,0.0076451,-0.28014,-0.03322,0.6455,-0.042185,0.29877
3.1639,-7.0741,3.4123,-1.1168,0.80233,-0.32115,-0.12314,-0.24145,-0.6714,-0.42945,0.56909,-0.079337,0.29603
3.2022,-7.0231,3.8077,-0.83431,0.83146,-0.43162,-0.19549,-0.44849,-0.5848,0.076853,0.53863,-0.16201,0.26611
3.2736,-7.3258,3.7504,-0.79277,0.83999,-0.28347,-0.43426,-0.51283,-0.31238,-0.044379,0.29623,-0.11824,0.084514
3.0343,-6.9323,3.7432,-1.1148,0.84115,-0.19268,-0.28775,-0.54992,-0.35,0.053868,0.57482,-0.12518,0.05318
3.0046,-7.1828,3.364,-1.0589,1.0168,-0.51333,-0.31141,-0.33597,-0.2663,-0.07396,0.55861,-0.12721,-0.18028
2.7587,-7.4244,3.6375,-0.98475,0.82088,-0.38188,-0.1818,-0.30542,-0.37883,0.063924,0.56156,-0.43347,-0.2251
2.8935,-7.4668,3.6138,-1.056,0.76652,-0.10349,-0.030276,-0.11938,-0.34903,0.066216,0.41131,-0.3267,-0.022425
2.8953,-7.4615,3.707,-1.0688,0.53113,-0.25959,-0.094878,-0.35196,-0.54672,-0.0057207,0.56805,0.13944,0.15367
2.9092,-7.3281,3.6177,-1.3578,0.31496,-0.2506,-0.027345,-0.36175,-0.4594,0.0907,0.58009,0.1756,0.11346
2.9369,-7.6321,3.3665,-1.4098,0.44199,-0.43353,-0.17613,-0.4997,-0.68065,-0.046617,0.55613,0.15457,0.24779
2.9438,-7.641,3.4652,-1.4775,0.55883,-0.68956,-0.35394,-0.48826,-0.6402,-0.02032,0.64973,0.21833,0.21447
2.8403,-7.6043,3.6126,-1.5619,0.4151,-0.54418,-0.25077,-0.57644,-0.37393,0.058932,0.61064,0.07801,0.13683
2.5846,-8.0125,3.4424,-1.3208,1.0796,-0.21341,-0.34753,-0.45263,-0.38477,0.25089,0.79433,0.055168,0.098118
2.4462,-7.7866,3.3747,-1.4233,0.50083,-0.40373,-0.089811,-0.24232,-0.35644,0.2,0.79642,-0.10357,0.087024
2.5383,-7.773,3.6129,-1.1403,0.69922,-0.31384,0.014071,-0.16027,-0.57067,-0.20807,0.66951,-0.16065,0.15421
2.5743,-7.8797,3.7345,-1.0744,0.68762,-0.32235,-0.37983,-0.43488,-0.47914,-0.12093,0.48307,-0.23988,0.11292
