3.4706,-10.827,2.3144,-2.0645,-0.65313,0.47598,0.57972,0.20038,0.185,0.44007,0.095945,-0.058513,-0.37766,0.16646,-9.5664,-24.936,0.21227,0.47467,0.41883,0.52572,0.21701,-0.17675,0.048563,0.068875,0.14106,0.097643,-0.21975,-0.29754
3.8647,-6.4221,2.3279,-2.5695,-1.1497,0.89506,0.46245,0.14777,0.60383,0.7494,-0.049684,0.32888,-0.26024,0.017179,-9.3239,-24.806,0.25104,0.41936,0.51482,0.4059,0.035835,-0.1854,-0.19904,-0.13357,0.29024,0.29631,0.22232,0.092392
4.0145,-6.1115,2.9414,-2.0566,-0.79839,0.91337,0.4739,0.10914,0.49672,0.54626,-0.22676,0.27331,0.0024176,0.026106,-9.514,-24.839,0.44229,0.14252,0.31367,0.43531,0.17047,-0.41274,0.064016,-0.11529,0.04799,0.18445,0.20271,0.19493
3.312,-7.4681,3.9414,-1.7924,-0.74722,0.3173,0.27439,-0.17305,0.17909,0.2523,-0.15083,0.23008,0.015117,-0.48136,-9.4055,-24.88,0.2607,0.29365,0.12789,0.27029,0.088797,-0.080676,0.21948,-0.080513,0.04705,0.029602,-0.016144,0.027884
2.8093,-7.5964,2.9898,-0.75558,-0.10207,0.064555,0.88858,-0.25117,0.16164,0.42127,-0.065717,-0.061359,-0.088697,-0.54845,-9.7002,-24.566,0.41154,0.065919,-0.045766,0.15081,0.15435,0.10662,0.069886,0.094144,0.1385,0.067416,0.26123,0.061088
2.442,-7.3736,3.0978,-0.90807,-0.14741,-0.012411,0.78852,-0.10868,0.40019,0.32471,-0.27263,-0.039887,0.13662,-0.52826,-9.3925,-24.586,0.5172,0.29416,0.33421,0.38861,-0.025492,0.24617,0.084883,0.089021,0.33877,0.054523,0.066621,-0.0087347
2.2346,-7.9121,3.5191,-0.92635,-0.15673,-0.074271,0.50117,-0.316,0.051458,0.036744,-0.096117,0.084728,0.13757,-0.49157,-9.5554,-24.715,0.27251,0.4106,0.45835,0.2314,0.16119,0.1943,0.11254,0.063359,0.22339,0.13504,-0.10186,-0.1618
1.7507,-8.9211,3.3257,-1.2716,-0.34224,0.22724,0.712,-0.13781,0.41293,0.21884,-0.33132,-0.06498,0.16145,-0.41115,-9.2562,-24.449,0.42172,0.26117,0.14172,0.10165,0.47651,0.50613,0.16255,0.0012757,-0.044815,-0.081783,-0.14485,-0.34292
1.5317,-9.0441,3.0321,-1.0801,-0.34368,-0.071453,0.81457,-0.5154,-0.035487,0.075773,-0.16129,0.19281,0.128,-0.79609,-9.5616,-24.459,0.46496,0.26283,0.27426,0.45443,0.40571,0.2628,-0.064165,0.025112,-0.031667,-0.075648,-0.088344,0.020915
1.255,-8.9221,3.2576,-0.85427,-0.046051,0.036724,0.45359,-0.36647,0.24738,0.45778,-0.05305,-0.02814,-0.067346,-0.7199,-9.2843,-24.644,0.30618,0.3684,0.37998,0.22429,0.085677,0.32091,0.067679,0.18176,0.062411,-0.07949,-0.13776,0.31157
1.1215,-9.5451,3.0503,-1.2756,0.081102,0.020455,0.3896,-0.053124,0.32191,0.19121,-0.26342,-0.098104,0.20755,-0.35693,-9.592,-24.646,0.44709,0.29924,0.30826,-0.0091297,-0.076482,0.037085,0.051573,0.21322,0.18411,0.070011,-0.040812,0.094057
0.85857,-9.7912,2.7882,-1.4228,0.2879,0.29703,0.64208,0.00085688,0.3034,0.19303,-0.4563,-0.23367,0.014062,-0.44946,-9.3096,-24.654,0.14165,0.20591,0.093179,0.058527,0.18422,0.11858,0.34501,0.2224,-0.02115,0.11401,-0.050747,-0.26973
0.90836,-9.6791,3.1205,-1.2062,0.18434,0.20867,0.65505,0.031761,0.15683,0.27263,-0.15122,-0.22953,-0.072718,-0.55105,-9.6094,-24.762,0.41367,0.11475,-0.064535,-0.2844,0.37057,0.17517,0.47007,0.37572,0.062002,0.024567,-0.0049388,-0.26164
0.73652,-9.9901,2.9903,-1.6096,-0.27543,-0.018775,0.44575,-0.35694,0.20131,0.63676,0.05536,-0.28622,-0.052154,-0.42135,-9.1943,-24.446,0.62227,0.24992,0.096802,-0.052115,0.079035,0.19468,0.26307,0.22221,-0.18435,-0.073314,0.17555,-0.075244
0.53431,-10.392,2.9498,-1.3746,-0.41971,-0.038207,0.42254,-0.3491,0.046359,0.45352,-0.13938,-0.39976,0.14332,-0.26909,-9.3022,-24.704,0.31505,0.43506,0.15171,0.42719,0.20343,0.095017,0.047739,-0.14758,-0.22558,-0.11595,0.32763,0.16194
0.53531,-10.296,2.8189,-1.4896,-0.43131,0.044455,0.67214,-0.11442,0.13273,0.13949,-0.28437,-0.24875,-0.046695,-0.29889,-9.0395,-24.601,0.28065,0.20981,0.28334,0.29632,0.25539,0.27983,0.29297,0.061527,-0.2099,-0.16387,0.20326,0.081901
0.68209,-10.05,3.0345,-1.7799,-0.35509,-0.21315,0.49551,-0.083815,0.33159,0.2394,-0.08642,-0.024731,0.10026,-0.40532,-9.3231,-24.703,0.25851,0.45545,0.48757,0.049868,-0.27753,0.24963,0.30124,0.29829,0.034094,0.12632,0.1869,0.055692
0.66375,-10.218,3.2189,-1.4687,-0.2561,-0.15621,0.46287,-0.45025,0.28862,0.36836,-0.11895,0.16207,0.058715,-0.36094,-9.1642,-24.606,0.31073,0.23897,0.35803,0.17792,-0.052789,0.21994,0.17725,0.10584,0.017287,0.10741,0.040915,-0.025257
0.42903,-10.567,3.2478,-1.5092,-0.19848,0.092805,0.62716,-0.55508,-0.029621,-0.11428,-0.59713,-0.18697,0.055295,-0.31604,-9.4776,-24.64,0.22556,0.42937,0.52111,-0.00070429,-0.18325,0.14435,-0.032988,0.22492,-0.084904,0.30017,0.25727,-0.098681
0.30016,-10.796,3.3182,-1.392,-0.16208,-0.026925,0.52456,-0.35828,0.29666,0.0742,-0.45805,-0.23023,0.33898,-0.14902,-9.2829,-24.846,0.13889,0.14222,0.49804,0.18235,-0.15776,0.17175,0.12807,-0.068325,-0.19429,0.20717,0.02729,0.069498
0.30252,-10.662,3.305,-1.5771,-0.36318,-0.015292,0.56048,-0.42739,0.17893,0.26687,-0.1615,-0.27978,0.11096,-0.32123,-9.5887,-24.634,0.43003,0.23133,0.41811,0.36272,0.3521,0.37732,0.15334,-0.24019,-0.2802,-0.011549,-0.027243,-0.091792
0.47293,-10.741,3.5215,-1.6427,-0.1271,0.29177,0.77751,-0.076412,0.34339,0.17013,-0.20166,-0.22037,-0.22092,-0.30213,-9.3372,-24.753,0.34986,0.22863,0.42001,0.40595,0.23666,0.30317,0.11302,-0.021142,0.040461,0.067881,-0.39056,-0.19823
0.43523,-10.872,3.2856,-1.9467,-0.33303,0.071641,0.53521,0.078845,0.17639,0.0005393,-0.39815,-0.091689,-0.33677,-0.5659,-9.6455,-24.926,0.63954,0.42242,0.20019,0.24223,0.0093635,0.30234,0.36241,-0.11519,-0.14723,0.055133,-0.094233,-0.0091502
0.42443,-11.011,2.9931,-1.9451,-0.42986,-0.1984,0.13065,-0.058392,0.095602,0.038349,-0.4991,-0.50201,-0.21047,-0.38153,-9.3193,-24.753,0.3741,0.15763,0.088463,0.033937,0.099753,0.54972,0.28422,-0.1313,-0.21174,-0.14673,-0.14975,-0.073887
0.3446,-11.109,3.043,-1.7868,-0.35166,0.083065,0.77132,0.15974,0.37804,0.11076,0.12294,0.044463,-0.25052,-0.65067,-9.5673,-24.728,0.46633,0.18716,0.21368,0.15176,0.11838,0.3147,0.13427,-0.062905,-0.061328,0.019385,0.0098044,-0.19923
0.21511,-11.046,3.169,-1.396,0.076649,0.3045,0.88204,0.010058,0.28336,0.19607,0.17093,0.21452,0.16918,-0.61241,-9.2477,-24.582,0.58612,0.026603,0.13354,0.13699,-0.03297,0.27095,0.28146,0.07923,0.043216,0.012256,-0.095686,-0.11832
0.11844,-11.244,3.365,-1.2044,-0.0063075,0.012125,0.67848,-0.055434,0.15538,0.10854,-0.16296,-0.067866,0.24864,-0.13843,-9.483,-24.803,0.35963,-0.11166,0.061919,-0.10225,0.12241,0.12238,0.086926,0.2064,0.28776,0.096143,-0.15466,0.066141
-0.095961,-11.053,3.4069,-1.3369,-0.10397,0.14501,0.57675,-0.19561,0.023256,-0.28191,-0.58305,-0.14266,0.19632,-0.26045,-9.2472,-24.79,0.3437,0.22396,0.39949,0.36251,0.33687,-0.00018811,0.1899,0.26739,0.079993,-0.057538,-0.16183,-0.039702
-0.1013,-11.166,3.115,-1.3676,0.13552,-0.0058382,0.14414,-0.23971,-0.088494,-0.059473,-0.10652,0.036035,-0.029593,-0.30493,-9.5091,-24.732,0.46753,0.42525,0.52783,0.32781,0.27137,0.11524,0.033474,0.013332,0.10923,-0.18185,-0.096137,0.04266
-0.12903,-11.279,3.2257,-1.4526,-0.14446,0.09703,0.50334,-0.18695,0.045692,0.18294,-0.30907,-0.11902,0.11846,-0.32074,-9.3288,-24.701,0.13937,0.036389,0.3572,0.30645,0.35803,0.36315,-0.014265,-0.083043,-0.05758,-0.006906,-0.25765,0.059392
0.081272,-11.219,3.3096,-1.6135,-0.36639,0.12456,0.51701,-0.13741,0.62058,0.35131,-0.21911,-0.19405,-0.17614,-0.20032,-9.6206,-24.78,0.14108,-0.03321,0.027781,0.075859,0.10724,-0.058686,-0.12622,0.15826,0.16669,-0.063927,0.041714,-0.12192
0.11427,-11.274,3.851,-1.424,-0.47548,0.30862,0.4069,-0.4206,0.10493,0.25857,0.18853,-0.018749,-0.06234,-0.23784,-9.4232,-24.818,0.10885,0.22103,0.55754,0.22904,0.086298,0.074719,-0.047667,-0.01109,-0.066964,0.084609,0.3004,-0.12863
